Seq 0 , 2.00
Seq 1 , 3.00
Seq 392 , 1.21ms, Time Mon Mar  7 10:02:54 2016

Seq 393 , 1.30ms, Time Mon Mar  7 10:02:55 2016

Seq 394 , 1.45ms, Time Mon Mar  7 10:02:56 2016

Seq 395 , 1.24ms, Time Mon Mar  7 10:02:57 2016

Seq 396 , 1.23ms, Time Mon Mar  7 10:02:58 2016

Seq 397 , 1.23ms, Time Mon Mar  7 10:02:59 2016

Seq 398 , 1.31ms, Time Mon Mar  7 10:03:00 2016

Seq 399 , 1.25ms, Time Mon Mar  7 10:03:01 2016

Seq 400 , 1.25ms, Time Mon Mar  7 10:03:02 2016

Seq 401 , 1.31ms, Time Mon Mar  7 10:03:03 2016

Seq 402 , 1.23ms, Time Mon Mar  7 10:03:04 2016

Seq 403 , 1.28ms, Time Mon Mar  7 10:03:05 2016

Seq 404 , 1.25ms, Time Mon Mar  7 10:03:06 2016

Seq 405 , 1.24ms, Time Mon Mar  7 10:03:07 2016

Seq 406 , 1.28ms, Time Mon Mar  7 10:03:08 2016

Seq 407 , 1.35ms, Time Mon Mar  7 10:03:09 2016

Seq 408 , 1.29ms, Time Mon Mar  7 10:03:10 2016

Seq 409 , 1.24ms, Time Mon Mar  7 10:03:11 2016

Seq 410 , 1.24ms, Time Mon Mar  7 10:03:12 2016

Seq 411 , 1.24ms, Time Mon Mar  7 10:03:13 2016

Seq 412 , 1.40ms, Time Mon Mar  7 10:03:14 2016

Seq 413 , 1.26ms, Time Mon Mar  7 10:03:15 2016

Seq 414 , 1.30ms, Time Mon Mar  7 10:03:16 2016

Seq 415 , 1.23ms, Time Mon Mar  7 10:03:17 2016

Seq 416 , 1.30ms, Time Mon Mar  7 10:03:18 2016

Seq 417 , 1.28ms, Time Mon Mar  7 10:03:19 2016

Seq 418 , 1.46ms, Time Mon Mar  7 10:03:20 2016

Seq 419 , 1.24ms, Time Mon Mar  7 10:03:21 2016

Seq 420 , 1.27ms, Time Mon Mar  7 10:03:22 2016

Seq 421 , 1.24ms, Time Mon Mar  7 10:03:23 2016

Seq 422 , 1.36ms, Time Mon Mar  7 10:03:24 2016

Seq 423 , 1.29ms, Time Mon Mar  7 10:03:25 2016

Seq 424 , 1.50ms, Time Mon Mar  7 10:03:26 2016

Seq 425 , 1.26ms, Time Mon Mar  7 10:03:27 2016

Seq 426 , 1.22ms, Time Mon Mar  7 10:03:28 2016

Seq 427 , 1.24ms, Time Mon Mar  7 10:03:29 2016

Seq 428 , 1.26ms, Time Mon Mar  7 10:03:30 2016

Seq 429 , 1.27ms, Time Mon Mar  7 10:03:31 2016

Seq 430 , 1.50ms, Time Mon Mar  7 10:03:32 2016

Seq 431 , 1.23ms, Time Mon Mar  7 10:03:33 2016

Seq 432 , 1.31ms, Time Mon Mar  7 10:03:34 2016

Seq 433 , 1.26ms, Time Mon Mar  7 10:03:35 2016

Seq 434 , 1.28ms, Time Mon Mar  7 10:03:36 2016

Seq 435 , 1.24ms, Time Mon Mar  7 10:03:37 2016

Seq 436 , 1.24ms, Time Mon Mar  7 10:03:38 2016

Seq 437 , 1.28ms, Time Mon Mar  7 10:03:39 2016

Seq 438 , 1.23ms, Time Mon Mar  7 10:03:40 2016

Seq 439 , 1.25ms, Time Mon Mar  7 10:03:41 2016

Seq 440 , 1.23ms, Time Mon Mar  7 10:03:42 2016

Seq 441 , 1.24ms, Time Mon Mar  7 10:03:43 2016

Seq 442 , 1.45ms, Time Mon Mar  7 10:03:44 2016

Seq 443 , 1.27ms, Time Mon Mar  7 10:03:45 2016

Seq 444 , 1.32ms, Time Mon Mar  7 10:03:46 2016

Seq 445 , 1.24ms, Time Mon Mar  7 10:03:47 2016

Seq 446 , 1.25ms, Time Mon Mar  7 10:03:48 2016

Seq 447 , 1.29ms, Time Mon Mar  7 10:03:49 2016

Seq 448 , 1.40ms, Time Mon Mar  7 10:03:50 2016

Seq 449 , 1.25ms, Time Mon Mar  7 10:03:51 2016

Seq 450 , 1.25ms, Time Mon Mar  7 10:03:52 2016

Seq 451 , 1.23ms, Time Mon Mar  7 10:03:53 2016

Seq 452 , 1.22ms, Time Mon Mar  7 10:03:54 2016

Seq 453 , 1.23ms, Time Mon Mar  7 10:03:55 2016

Seq 454 , 1.57ms, Time Mon Mar  7 10:03:56 2016

Seq 455 , 1.27ms, Time Mon Mar  7 10:03:57 2016

Seq 456 , 1.24ms, Time Mon Mar  7 10:03:58 2016

Seq 457 , 1.21ms, Time Mon Mar  7 10:03:59 2016

Seq 458 , 1.24ms, Time Mon Mar  7 10:04:00 2016

Seq 459 , 1.23ms, Time Mon Mar  7 10:04:01 2016

Seq 460 , 1.43ms, Time Mon Mar  7 10:04:02 2016

Seq 461 , 1.22ms, Time Mon Mar  7 10:04:03 2016

Seq 462 , 1.23ms, Time Mon Mar  7 10:04:04 2016

Seq 463 , 1.28ms, Time Mon Mar  7 10:04:05 2016

Seq 464 , 1.28ms, Time Mon Mar  7 10:04:06 2016

Seq 465 , 1.32ms, Time Mon Mar  7 10:04:07 2016

Seq 466 , 1.24ms, Time Mon Mar  7 10:04:08 2016

Seq 467 , 1.26ms, Time Mon Mar  7 10:04:09 2016

Seq 468 , 1.30ms, Time Mon Mar  7 10:04:10 2016

Seq 469 , 1.28ms, Time Mon Mar  7 10:04:11 2016

Seq 470 , 1.28ms, Time Mon Mar  7 10:04:12 2016

Seq 471 , 1.46ms, Time Mon Mar  7 10:04:13 2016

Seq 472 , 1.49ms, Time Mon Mar  7 10:04:14 2016

Seq 473 , 1.24ms, Time Mon Mar  7 10:04:15 2016

Seq 474 , 1.23ms, Time Mon Mar  7 10:04:16 2016

Seq 475 , 1.28ms, Time Mon Mar  7 10:04:17 2016

Seq 476 , 1.24ms, Time Mon Mar  7 10:04:18 2016

Seq 477 , 1.23ms, Time Mon Mar  7 10:04:19 2016

Seq 478 , 1.35ms, Time Mon Mar  7 10:04:20 2016

Seq 479 , 1.23ms, Time Mon Mar  7 10:04:21 2016

Seq 480 , 1.25ms, Time Mon Mar  7 10:04:22 2016

Seq 481 , 1.27ms, Time Mon Mar  7 10:04:23 2016

Seq 482 , 1.27ms, Time Mon Mar  7 10:04:24 2016

Seq 483 , 1.29ms, Time Mon Mar  7 10:04:25 2016

Seq 484 , 1.36ms, Time Mon Mar  7 10:04:26 2016

Seq 485 , 1.26ms, Time Mon Mar  7 10:04:27 2016

Seq 486 , 1.30ms, Time Mon Mar  7 10:04:28 2016

Seq 487 , 1.24ms, Time Mon Mar  7 10:04:29 2016

Seq 488 , 1.28ms, Time Mon Mar  7 10:04:30 2016

Seq 489 , 1.25ms, Time Mon Mar  7 10:04:31 2016

Seq 490 , 1.46ms, Time Mon Mar  7 10:04:32 2016

Seq 491 , 1.38ms, Time Mon Mar  7 10:04:33 2016

Seq 492 , 1.25ms, Time Mon Mar  7 10:04:34 2016

Seq 493 , 1.24ms, Time Mon Mar  7 10:04:35 2016

Seq 494 , 1.23ms, Time Mon Mar  7 10:04:36 2016

Seq 495 , 1.26ms, Time Mon Mar  7 10:04:37 2016

Seq 496 , 1.27ms, Time Mon Mar  7 10:04:38 2016

Seq 497 , 1.23ms, Time Mon Mar  7 10:04:39 2016

Seq 498 , 1.27ms, Time Mon Mar  7 10:04:40 2016

Seq 499 , 1.27ms, Time Mon Mar  7 10:04:41 2016

Seq 500 , 1.22ms, Time Mon Mar  7 10:04:42 2016

Seq 501 , 1.23ms, Time Mon Mar  7 10:04:43 2016

Seq 502 , 1.24ms, Time Mon Mar  7 10:04:44 2016

Seq 503 , 1.28ms, Time Mon Mar  7 10:04:45 2016

Seq 504 , 1.24ms, Time Mon Mar  7 10:04:46 2016

Seq 505 , 1.25ms, Time Mon Mar  7 10:04:47 2016

Seq 506 , 1.24ms, Time Mon Mar  7 10:04:48 2016

Seq 507 , 1.25ms, Time Mon Mar  7 10:04:49 2016

Seq 508 , 1.41ms, Time Mon Mar  7 10:04:50 2016

Seq 509 , 1.25ms, Time Mon Mar  7 10:04:51 2016

Seq 510 , 1.25ms, Time Mon Mar  7 10:04:52 2016

Seq 511 , 1.22ms, Time Mon Mar  7 10:04:54 2016

Seq 512 , 1.24ms, Time Mon Mar  7 10:04:55 2016

Seq 513 , 1.22ms, Time Mon Mar  7 10:04:56 2016

Seq 514 , 1.43ms, Time Mon Mar  7 10:04:57 2016

Seq 515 , 1.29ms, Time Mon Mar  7 10:04:58 2016

Seq 516 , 1.25ms, Time Mon Mar  7 10:04:59 2016

Seq 517 , 1.22ms, Time Mon Mar  7 10:05:00 2016

Seq 518 , 1.23ms, Time Mon Mar  7 10:05:01 2016

Seq 519 , 1.27ms, Time Mon Mar  7 10:05:02 2016

Seq 520 , 1.44ms, Time Mon Mar  7 10:05:03 2016

Seq 521 , 1.25ms, Time Mon Mar  7 10:05:04 2016

Seq 522 , 1.23ms, Time Mon Mar  7 10:05:05 2016

Seq 523 , 1.29ms, Time Mon Mar  7 10:05:06 2016

Seq 524 , 1.25ms, Time Mon Mar  7 10:05:07 2016

Seq 525 , 1.27ms, Time Mon Mar  7 10:05:08 2016

Seq 526 , 1.29ms, Time Mon Mar  7 10:05:09 2016

Seq 527 , 1.28ms, Time Mon Mar  7 10:05:10 2016

Seq 528 , 1.25ms, Time Mon Mar  7 10:05:11 2016

Seq 529 , 1.24ms, Time Mon Mar  7 10:05:12 2016

Seq 530 , 1.22ms, Time Mon Mar  7 10:05:13 2016

Seq 531 , 1.30ms, Time Mon Mar  7 10:05:14 2016

Seq 532 , 1.35ms, Time Mon Mar  7 10:05:15 2016

Seq 533 , 1.24ms, Time Mon Mar  7 10:05:16 2016

Seq 534 , 1.24ms, Time Mon Mar  7 10:05:17 2016

Seq 535 , 1.30ms, Time Mon Mar  7 10:05:18 2016

Seq 536 , 1.27ms, Time Mon Mar  7 10:05:19 2016

Seq 537 , 1.26ms, Time Mon Mar  7 10:05:20 2016

Seq 538 , 1.43ms, Time Mon Mar  7 10:05:21 2016

Seq 539 , 1.34ms, Time Mon Mar  7 10:05:22 2016

Seq 540 , 1.34ms, Time Mon Mar  7 10:05:23 2016

Seq 541 , 1.23ms, Time Mon Mar  7 10:05:24 2016

Seq 542 , 1.32ms, Time Mon Mar  7 10:05:25 2016

Seq 543 , 1.31ms, Time Mon Mar  7 10:05:26 2016

Seq 544 , 1.45ms, Time Mon Mar  7 10:05:27 2016

Seq 545 , 1.25ms, Time Mon Mar  7 10:05:28 2016

Seq 546 , 1.26ms, Time Mon Mar  7 10:05:29 2016

Seq 547 , 1.20ms, Time Mon Mar  7 10:05:30 2016

Seq 548 , 1.22ms, Time Mon Mar  7 10:05:31 2016

Seq 549 , 1.24ms, Time Mon Mar  7 10:05:32 2016

Seq 550 , 1.38ms, Time Mon Mar  7 10:05:33 2016

Seq 551 , 1.27ms, Time Mon Mar  7 10:05:34 2016

Seq 552 , 1.22ms, Time Mon Mar  7 10:05:35 2016

Seq 553 , 1.29ms, Time Mon Mar  7 10:05:36 2016

Seq 554 , 1.24ms, Time Mon Mar  7 10:05:37 2016

Seq 555 , 1.25ms, Time Mon Mar  7 10:05:38 2016

Seq 556 , 1.25ms, Time Mon Mar  7 10:05:39 2016

Seq 557 , 1.27ms, Time Mon Mar  7 10:05:40 2016

Seq 558 , 1.27ms, Time Mon Mar  7 10:05:41 2016

Seq 559 , 1.25ms, Time Mon Mar  7 10:05:42 2016

Seq 560 , 1.30ms, Time Mon Mar  7 10:05:43 2016

Seq 561 , 1.24ms, Time Mon Mar  7 10:05:44 2016

Seq 562 , 1.39ms, Time Mon Mar  7 10:05:45 2016

Seq 563 , 1.26ms, Time Mon Mar  7 10:05:46 2016

Seq 564 , 1.25ms, Time Mon Mar  7 10:05:47 2016

Seq 565 , 1.30ms, Time Mon Mar  7 10:05:48 2016

Seq 566 , 1.24ms, Time Mon Mar  7 10:05:49 2016

Seq 567 , 1.28ms, Time Mon Mar  7 10:05:50 2016

Seq 568 , 1.42ms, Time Mon Mar  7 10:05:51 2016

Seq 569 , 1.23ms, Time Mon Mar  7 10:05:52 2016

Seq 570 , 1.24ms, Time Mon Mar  7 10:05:53 2016

Seq 571 , 1.22ms, Time Mon Mar  7 10:05:54 2016

Seq 572 , 1.24ms, Time Mon Mar  7 10:05:55 2016

Seq 573 , 1.25ms, Time Mon Mar  7 10:05:56 2016

Seq 574 , 1.26ms, Time Mon Mar  7 10:05:57 2016

Seq 575 , 1.34ms, Time Mon Mar  7 10:05:58 2016

Seq 576 , 1.24ms, Time Mon Mar  7 10:05:59 2016

Seq 577 , 1.25ms, Time Mon Mar  7 10:06:00 2016

Seq 578 , 1.28ms, Time Mon Mar  7 10:06:01 2016

Seq 579 , 1.24ms, Time Mon Mar  7 10:06:02 2016

Seq 580 , 1.35ms, Time Mon Mar  7 10:06:03 2016

Seq 581 , 1.29ms, Time Mon Mar  7 10:06:04 2016

Seq 582 , 1.32ms, Time Mon Mar  7 10:06:05 2016

Seq 583 , 1.27ms, Time Mon Mar  7 10:06:06 2016

Seq 584 , 1.26ms, Time Mon Mar  7 10:06:07 2016

Seq 585 , 1.29ms, Time Mon Mar  7 10:06:08 2016

Seq 586 , 1.27ms, Time Mon Mar  7 10:06:09 2016

Seq 587 , 1.26ms, Time Mon Mar  7 10:06:10 2016

Seq 588 , 1.26ms, Time Mon Mar  7 10:06:11 2016

Seq 589 , 1.23ms, Time Mon Mar  7 10:06:12 2016

Seq 590 , 1.25ms, Time Mon Mar  7 10:06:13 2016

Seq 591 , 1.24ms, Time Mon Mar  7 10:06:14 2016

Seq 592 , 1.42ms, Time Mon Mar  7 10:06:15 2016

Seq 593 , 1.24ms, Time Mon Mar  7 10:06:16 2016

Seq 594 , 1.28ms, Time Mon Mar  7 10:06:17 2016

Seq 595 , 1.26ms, Time Mon Mar  7 10:06:18 2016

Seq 596 , 1.23ms, Time Mon Mar  7 10:06:19 2016

Seq 597 , 1.25ms, Time Mon Mar  7 10:06:20 2016

Seq 598 , 1.40ms, Time Mon Mar  7 10:06:21 2016

Seq 599 , 1.29ms, Time Mon Mar  7 10:06:22 2016

Seq 600 , 1.28ms, Time Mon Mar  7 10:06:23 2016

Seq 601 , 1.23ms, Time Mon Mar  7 10:06:24 2016

Seq 602 , 1.28ms, Time Mon Mar  7 10:06:25 2016

Seq 603 , 1.27ms, Time Mon Mar  7 10:06:26 2016

Seq 604 , 1.44ms, Time Mon Mar  7 10:06:27 2016

Seq 605 , 1.26ms, Time Mon Mar  7 10:06:28 2016

Seq 606 , 1.23ms, Time Mon Mar  7 10:06:29 2016

Seq 607 , 1.28ms, Time Mon Mar  7 10:06:30 2016

Seq 608 , 1.22ms, Time Mon Mar  7 10:06:31 2016

Seq 609 , 1.26ms, Time Mon Mar  7 10:06:32 2016

Seq 610 , 1.42ms, Time Mon Mar  7 10:06:33 2016

Seq 611 , 1.29ms, Time Mon Mar  7 10:06:34 2016

Seq 612 , 1.23ms, Time Mon Mar  7 10:06:35 2016

Seq 613 , 1.24ms, Time Mon Mar  7 10:06:36 2016

Seq 614 , 1.22ms, Time Mon Mar  7 10:06:37 2016

Seq 615 , 1.25ms, Time Mon Mar  7 10:06:38 2016

Seq 616 , 1.24ms, Time Mon Mar  7 10:06:39 2016

Seq 617 , 1.24ms, Time Mon Mar  7 10:06:40 2016

Seq 618 , 1.31ms, Time Mon Mar  7 10:06:41 2016

Seq 619 , 1.23ms, Time Mon Mar  7 10:06:42 2016

Seq 620 , 1.23ms, Time Mon Mar  7 10:06:43 2016

Seq 621 , 1.23ms, Time Mon Mar  7 10:06:44 2016

Seq 622 , 1.39ms, Time Mon Mar  7 10:06:45 2016

Seq 623 , 1.28ms, Time Mon Mar  7 10:06:46 2016

Seq 624 , 1.23ms, Time Mon Mar  7 10:06:47 2016

Seq 625 , 1.31ms, Time Mon Mar  7 10:06:48 2016

Seq 626 , 1.26ms, Time Mon Mar  7 10:06:49 2016

Seq 627 , 1.31ms, Time Mon Mar  7 10:06:50 2016

Seq 628 , 1.47ms, Time Mon Mar  7 10:06:51 2016

Seq 629 , 1.24ms, Time Mon Mar  7 10:06:52 2016

Seq 630 , 1.23ms, Time Mon Mar  7 10:06:53 2016

Seq 631 , 1.25ms, Time Mon Mar  7 10:06:54 2016

Seq 632 , 1.28ms, Time Mon Mar  7 10:06:55 2016

Seq 633 , 1.24ms, Time Mon Mar  7 10:06:56 2016

Seq 634 , 1.40ms, Time Mon Mar  7 10:06:57 2016

Seq 635 , 1.23ms, Time Mon Mar  7 10:06:58 2016

Seq 636 , 1.26ms, Time Mon Mar  7 10:06:59 2016

Seq 637 , 1.33ms, Time Mon Mar  7 10:07:00 2016

Seq 638 , 1.27ms, Time Mon Mar  7 10:07:01 2016

Seq 639 , 1.30ms, Time Mon Mar  7 10:07:02 2016

Seq 640 , 1.88ms, Time Mon Mar  7 10:07:03 2016

Seq 641 , 1.27ms, Time Mon Mar  7 10:07:04 2016

Seq 642 , 1.26ms, Time Mon Mar  7 10:07:05 2016

Seq 643 , 1.24ms, Time Mon Mar  7 10:07:06 2016

Seq 644 , 1.24ms, Time Mon Mar  7 10:07:07 2016

Seq 645 , 1.21ms, Time Mon Mar  7 10:07:08 2016

Seq 646 , 1.29ms, Time Mon Mar  7 10:07:09 2016

Seq 647 , 1.27ms, Time Mon Mar  7 10:07:10 2016

Seq 648 , 1.29ms, Time Mon Mar  7 10:07:11 2016

Seq 649 , 1.24ms, Time Mon Mar  7 10:07:12 2016

Seq 650 , 1.25ms, Time Mon Mar  7 10:07:13 2016

Seq 651 , 1.25ms, Time Mon Mar  7 10:07:14 2016

Seq 652 , 1.49ms, Time Mon Mar  7 10:07:15 2016

Seq 653 , 1.24ms, Time Mon Mar  7 10:07:16 2016

Seq 654 , 1.25ms, Time Mon Mar  7 10:07:17 2016

Seq 655 , 1.27ms, Time Mon Mar  7 10:07:18 2016

Seq 656 , 1.28ms, Time Mon Mar  7 10:07:19 2016

Seq 657 , 1.23ms, Time Mon Mar  7 10:07:20 2016

Seq 658 , 1.34ms, Time Mon Mar  7 10:07:21 2016

Seq 659 , 1.24ms, Time Mon Mar  7 10:07:22 2016

Seq 660 , 1.28ms, Time Mon Mar  7 10:07:23 2016

Seq 661 , 1.22ms, Time Mon Mar  7 10:07:24 2016

Seq 662 , 1.35ms, Time Mon Mar  7 10:07:25 2016

Seq 663 , 1.27ms, Time Mon Mar  7 10:07:26 2016

Seq 664 , 1.44ms, Time Mon Mar  7 10:07:27 2016

Seq 665 , 1.24ms, Time Mon Mar  7 10:07:28 2016

Seq 666 , 1.25ms, Time Mon Mar  7 10:07:29 2016

Seq 667 , 1.24ms, Time Mon Mar  7 10:07:30 2016

Seq 668 , 1.31ms, Time Mon Mar  7 10:07:31 2016

Seq 669 , 1.28ms, Time Mon Mar  7 10:07:32 2016

Seq 670 , 1.42ms, Time Mon Mar  7 10:07:33 2016

Seq 671 , 1.23ms, Time Mon Mar  7 10:07:34 2016

Seq 672 , 1.23ms, Time Mon Mar  7 10:07:35 2016

Seq 673 , 1.26ms, Time Mon Mar  7 10:07:36 2016

Seq 674 , 1.28ms, Time Mon Mar  7 10:07:37 2016

Seq 675 , 1.29ms, Time Mon Mar  7 10:07:38 2016

Seq 676 , 1.26ms, Time Mon Mar  7 10:07:39 2016

Seq 677 , 1.31ms, Time Mon Mar  7 10:07:40 2016

Seq 678 , 1.24ms, Time Mon Mar  7 10:07:41 2016

Seq 679 , 1.30ms, Time Mon Mar  7 10:07:42 2016

Seq 680 , 1.24ms, Time Mon Mar  7 10:07:43 2016

Seq 681 , 1.25ms, Time Mon Mar  7 10:07:44 2016

Seq 682 , 1.35ms, Time Mon Mar  7 10:07:45 2016

Seq 683 , 1.25ms, Time Mon Mar  7 10:07:46 2016

Seq 684 , 1.23ms, Time Mon Mar  7 10:07:47 2016

Seq 685 , 1.26ms, Time Mon Mar  7 10:07:48 2016

Seq 686 , 1.26ms, Time Mon Mar  7 10:07:49 2016

Seq 687 , 1.61ms, Time Mon Mar  7 10:07:50 2016

Seq 688 , 1.25ms, Time Mon Mar  7 10:07:51 2016

Seq 689 , 1.22ms, Time Mon Mar  7 10:07:52 2016

Seq 690 , 1.26ms, Time Mon Mar  7 10:07:53 2016

Seq 691 , 1.27ms, Time Mon Mar  7 10:07:54 2016

Seq 692 , 1.24ms, Time Mon Mar  7 10:07:55 2016

Seq 693 , 1.48ms, Time Mon Mar  7 10:07:56 2016

Seq 694 , 1.24ms, Time Mon Mar  7 10:07:57 2016

Seq 695 , 1.25ms, Time Mon Mar  7 10:07:58 2016

Seq 696 , 1.24ms, Time Mon Mar  7 10:07:59 2016

Seq 697 , 1.28ms, Time Mon Mar  7 10:08:00 2016

Seq 698 , 1.23ms, Time Mon Mar  7 10:08:01 2016

Seq 699 , 1.53ms, Time Mon Mar  7 10:08:02 2016

Seq 700 , 1.25ms, Time Mon Mar  7 10:08:03 2016

Seq 701 , 1.25ms, Time Mon Mar  7 10:08:04 2016

Seq 702 , 1.26ms, Time Mon Mar  7 10:08:05 2016

Seq 703 , 1.28ms, Time Mon Mar  7 10:08:06 2016

Seq 704 , 1.23ms, Time Mon Mar  7 10:08:07 2016

Seq 705 , 1.60ms, Time Mon Mar  7 10:08:08 2016

Seq 706 , 1.30ms, Time Mon Mar  7 10:08:09 2016

Seq 707 , 1.26ms, Time Mon Mar  7 10:08:10 2016

Seq 708 , 1.33ms, Time Mon Mar  7 10:08:11 2016

Seq 709 , 1.30ms, Time Mon Mar  7 10:08:12 2016

Seq 710 , 1.27ms, Time Mon Mar  7 10:08:13 2016

Seq 711 , 1.31ms, Time Mon Mar  7 10:08:14 2016

Seq 712 , 1.23ms, Time Mon Mar  7 10:08:15 2016

Seq 713 , 1.24ms, Time Mon Mar  7 10:08:16 2016

Seq 714 , 1.23ms, Time Mon Mar  7 10:08:17 2016

Seq 715 , 1.28ms, Time Mon Mar  7 10:08:18 2016

Seq 716 , 1.23ms, Time Mon Mar  7 10:08:19 2016

Seq 717 , 1.43ms, Time Mon Mar  7 10:08:20 2016

Seq 718 , 1.24ms, Time Mon Mar  7 10:08:21 2016

Seq 719 , 1.22ms, Time Mon Mar  7 10:08:22 2016

Seq 720 , 1.28ms, Time Mon Mar  7 10:08:23 2016

Seq 721 , 1.22ms, Time Mon Mar  7 10:08:24 2016

Seq 722 , 1.29ms, Time Mon Mar  7 10:08:25 2016

Seq 723 , 1.39ms, Time Mon Mar  7 10:08:26 2016

Seq 724 , 1.27ms, Time Mon Mar  7 10:08:27 2016

Seq 725 , 1.26ms, Time Mon Mar  7 10:08:28 2016

Seq 726 , 1.24ms, Time Mon Mar  7 10:08:29 2016

Seq 727 , 1.23ms, Time Mon Mar  7 10:08:30 2016

Seq 728 , 1.27ms, Time Mon Mar  7 10:08:31 2016

Seq 729 , 1.38ms, Time Mon Mar  7 10:08:32 2016

Seq 730 , 1.23ms, Time Mon Mar  7 10:08:33 2016

Seq 731 , 1.28ms, Time Mon Mar  7 10:08:34 2016

Seq 732 , 1.24ms, Time Mon Mar  7 10:08:35 2016

Seq 733 , 1.23ms, Time Mon Mar  7 10:08:36 2016

Seq 734 , 1.22ms, Time Mon Mar  7 10:08:37 2016

Seq 735 , 1.41ms, Time Mon Mar  7 10:08:38 2016

Seq 736 , 1.25ms, Time Mon Mar  7 10:08:39 2016

Seq 737 , 1.23ms, Time Mon Mar  7 10:08:40 2016

Seq 738 , 1.20ms, Time Mon Mar  7 10:08:41 2016

Seq 739 , 1.23ms, Time Mon Mar  7 10:08:42 2016

Seq 740 , 1.21ms, Time Mon Mar  7 10:08:43 2016

Seq 741 , 1.25ms, Time Mon Mar  7 10:08:44 2016

Seq 742 , 1.28ms, Time Mon Mar  7 10:08:45 2016

Seq 743 , 1.27ms, Time Mon Mar  7 10:08:46 2016

Seq 744 , 1.30ms, Time Mon Mar  7 10:08:47 2016

Seq 745 , 1.28ms, Time Mon Mar  7 10:08:48 2016

Seq 746 , 1.31ms, Time Mon Mar  7 10:08:49 2016

Seq 747 , 1.48ms, Time Mon Mar  7 10:08:50 2016

Seq 748 , 1.26ms, Time Mon Mar  7 10:08:51 2016

Seq 749 , 1.22ms, Time Mon Mar  7 10:08:52 2016

Seq 750 , 1.30ms, Time Mon Mar  7 10:08:53 2016

Seq 751 , 1.27ms, Time Mon Mar  7 10:08:54 2016

Seq 752 , 1.22ms, Time Mon Mar  7 10:08:55 2016

Seq 753 , 1.36ms, Time Mon Mar  7 10:08:56 2016

Seq 754 , 1.24ms, Time Mon Mar  7 10:08:57 2016

Seq 755 , 1.24ms, Time Mon Mar  7 10:08:58 2016

Seq 756 , 1.22ms, Time Mon Mar  7 10:08:59 2016

Seq 757 , 1.22ms, Time Mon Mar  7 10:09:00 2016

Seq 758 , 1.23ms, Time Mon Mar  7 10:09:01 2016

Seq 759 , 1.42ms, Time Mon Mar  7 10:09:02 2016

Seq 760 , 1.22ms, Time Mon Mar  7 10:09:03 2016

Seq 761 , 1.32ms, Time Mon Mar  7 10:09:04 2016

Seq 762 , 1.34ms, Time Mon Mar  7 10:09:05 2016

Seq 763 , 1.35ms, Time Mon Mar  7 10:09:06 2016

Seq 764 , 1.27ms, Time Mon Mar  7 10:09:07 2016

Seq 765 , 1.46ms, Time Mon Mar  7 10:09:08 2016

Seq 766 , 1.24ms, Time Mon Mar  7 10:09:09 2016

Seq 767 , 1.23ms, Time Mon Mar  7 10:09:10 2016

Seq 768 , 1.23ms, Time Mon Mar  7 10:09:11 2016

Seq 769 , 1.23ms, Time Mon Mar  7 10:09:12 2016

Seq 770 , 1.23ms, Time Mon Mar  7 10:09:13 2016

Seq 771 , 1.23ms, Time Mon Mar  7 10:09:14 2016

Seq 772 , 1.22ms, Time Mon Mar  7 10:09:15 2016

Seq 773 , 1.23ms, Time Mon Mar  7 10:09:16 2016

Seq 774 , 1.30ms, Time Mon Mar  7 10:09:17 2016

Seq 775 , 1.30ms, Time Mon Mar  7 10:09:18 2016

Seq 776 , 1.27ms, Time Mon Mar  7 10:09:19 2016

Seq 777 , 1.24ms, Time Mon Mar  7 10:09:20 2016

Seq 778 , 1.24ms, Time Mon Mar  7 10:09:21 2016

Seq 779 , 1.37ms, Time Mon Mar  7 10:09:22 2016

Seq 780 , 1.24ms, Time Mon Mar  7 10:09:23 2016

Seq 781 , 1.23ms, Time Mon Mar  7 10:09:24 2016

Seq 782 , 1.31ms, Time Mon Mar  7 10:09:25 2016

Seq 783 , 1.46ms, Time Mon Mar  7 10:09:26 2016

Seq 784 , 1.27ms, Time Mon Mar  7 10:09:27 2016

Seq 785 , 1.26ms, Time Mon Mar  7 10:09:28 2016

Seq 786 , 1.40ms, Time Mon Mar  7 10:09:29 2016

Seq 787 , 1.23ms, Time Mon Mar  7 10:09:30 2016

Seq 788 , 1.37ms, Time Mon Mar  7 10:09:31 2016

Seq 789 , 1.29ms, Time Mon Mar  7 10:09:32 2016

Seq 790 , 1.25ms, Time Mon Mar  7 10:09:33 2016

